order_id,order_date,powder_type,quantity_kg,unit_cost_usd,total_cost_usd,priority,industry_sector,part_complexity,order_month,order_year,order_quarter
1220,2023-07-28,Titanium Ti-6Al-2Sn-4Zr-2Mo,83.51,175.65,14668.3,Medium,Aerospace,Medium,2023-07,2023,Q3 2023
1221,2023-07-21,Stainless Steel 316L,13.4,23.31,312.32,Low,Industrial,Medium,2023-07,2023,Q3 2023
1222,2023-07-10,Titanium Ti-6Al-4V,26.73,112.2,2999.12,Medium,Aerospace,Medium,2023-07,2023,Q3 2023
1223,2023-07-27,Stainless Steel 316L,28.48,28.9,823.08,Low,Aerospace,Medium,2023-07,2023,Q3 2023
1224,2023-07-21,Stainless Steel 316L,48.2,24.95,1202.36,High,Aerospace,Simple,2023-07,2023,Q3 2023
1225,2023-07-17,Stainless Steel 316L,49.46,20.67,1022.57,Medium,Medical,Simple,2023-07,2023,Q3 2023
1226,2023-07-20,Aluminum AlSi10Mg,33.26,38.85,1292.29,Medium,Energy,Simple,2023-07,2023,Q3 2023
1227,2023-07-07,Inconel 625,54.58,143.28,7820.14,High,Energy,Simple,2023-07,2023,Q3 2023
1228,2023-07-05,Cobalt Chrome CoCrMo,37.4,222.54,8323.02,Medium,Automotive,Simple,2023-07,2023,Q3 2023
1229,2023-07-12,Aluminum AlSi10Mg,94.93,40.68,3861.7,Medium,Aerospace,Simple,2023-07,2023,Q3 2023
1230,2023-07-25,Stainless Steel 316L,31.64,32.22,1019.33,High,Automotive,Medium,2023-07,2023,Q3 2023
1231,2023-07-06,Hastelloy X,20.01,223.34,4469.0,Low,Aerospace,Simple,2023-07,2023,Q3 2023
1232,2023-07-18,Stainless Steel 316L,47.37,31.06,1471.46,Medium,Aerospace,Simple,2023-07,2023,Q3 2023
1233,2023-07-31,Aluminum AlSi10Mg,13.01,32.6,424.08,Medium,Aerospace,Simple,2023-07,2023,Q3 2023
1234,2023-07-25,Stainless Steel 316L,29.35,30.34,890.62,Medium,Aerospace,Medium,2023-07,2023,Q3 2023
1235,2023-07-30,Aluminum AlSi10Mg,15.99,43.67,698.23,High,Aerospace,Complex,2023-07,2023,Q3 2023
1236,2023-07-17,Titanium Ti-6Al-4V,192.99,110.37,21299.74,Medium,Energy,Complex,2023-07,2023,Q3 2023
1237,2023-07-30,Inconel 625,7.57,169.62,1284.0,Medium,Automotive,Medium,2023-07,2023,Q3 2023
1238,2023-07-01,Aluminum AlSi10Mg,68.84,36.74,2529.47,Medium,Industrial,Medium,2023-07,2023,Q3 2023
1239,2023-07-20,Stainless Steel 316L,30.46,23.8,725.04,Low,Aerospace,Medium,2023-07,2023,Q3 2023
1240,2023-07-11,Aluminum AlSi10Mg,5.23,26.06,136.28,Medium,Aerospace,Complex,2023-07,2023,Q3 2023
1241,2023-07-16,Inconel 625,25.16,175.91,4426.0,Low,Automotive,Medium,2023-07,2023,Q3 2023
1242,2023-07-01,Cobalt Chrome CoCrMo,21.21,213.99,4538.72,Low,Automotive,Medium,2023-07,2023,Q3 2023
1243,2023-07-04,Stainless Steel 17-4 PH,43.53,22.41,975.59,Medium,Medical,Simple,2023-07,2023,Q3 2023
1244,2023-07-30,Cobalt Chrome CoCrMo,28.55,231.03,6595.87,Medium,Aerospace,Medium,2023-07,2023,Q3 2023
1245,2023-07-12,Inconel 625,33.61,149.11,5011.67,Medium,Aerospace,Medium,2023-07,2023,Q3 2023
1246,2023-07-29,Inconel 625,5.0,183.78,918.91,High,Aerospace,Simple,2023-07,2023,Q3 2023
1247,2023-07-27,Titanium Ti-6Al-4V,26.42,151.56,4004.09,Medium,Aerospace,Simple,2023-07,2023,Q3 2023
1248,2023-07-26,Aluminum AlSi10Mg,9.03,35.88,324.02,Medium,Medical,Complex,2023-07,2023,Q3 2023
1249,2023-07-10,Titanium Ti-6Al-4V,57.46,106.54,6121.65,Medium,Medical,Medium,2023-07,2023,Q3 2023
1250,2023-07-08,Cobalt Chrome CoCrMo,28.87,144.75,4178.9,Medium,Aerospace,Simple,2023-07,2023,Q3 2023
1251,2023-07-02,Hastelloy X,9.49,184.59,1751.77,Medium,Aerospace,Medium,2023-07,2023,Q3 2023
1252,2023-07-08,Titanium Ti-6Al-4V,65.54,110.64,7251.25,Medium,Medical,Medium,2023-07,2023,Q3 2023
1253,2023-07-29,Stainless Steel 316L,19.55,23.86,466.47,Medium,Medical,Complex,2023-07,2023,Q3 2023
1254,2023-07-19,Titanium Ti-6Al-4V,52.87,122.77,6490.96,Medium,Medical,Medium,2023-07,2023,Q3 2023
1255,2023-07-31,Stainless Steel 316L,17.76,26.0,461.76,Medium,Automotive,Medium,2023-07,2023,Q3 2023
1256,2023-07-03,Hastelloy X,35.88,254.52,9132.11,Medium,Medical,Simple,2023-07,2023,Q3 2023
1257,2023-07-03,Maraging Steel 300,41.25,48.82,2013.81,Medium,Medical,Simple,2023-07,2023,Q3 2023
1258,2023-07-24,Inconel 625,10.77,195.28,2103.19,Low,Energy,Simple,2023-07,2023,Q3 2023
1259,2023-07-16,Titanium Ti-6Al-2Sn-4Zr-2Mo,14.36,138.26,1985.42,Low,Energy,Medium,2023-07,2023,Q3 2023
1260,2023-07-27,Titanium Ti-6Al-4V,32.59,122.13,3980.1,Medium,Automotive,Complex,2023-07,2023,Q3 2023
1261,2023-07-03,Hastelloy X,27.18,236.6,6430.81,Low,Medical,Simple,2023-07,2023,Q3 2023
1262,2023-07-25,Cobalt Chrome CoCrMo,7.5,209.47,1571.03,Medium,Medical,Complex,2023-07,2023,Q3 2023
1263,2023-07-18,Stainless Steel 17-4 PH,57.82,21.69,1253.97,High,Medical,Complex,2023-07,2023,Q3 2023
1264,2023-07-25,Stainless Steel 316L,11.51,11.39,131.08,Medium,Automotive,Simple,2023-07,2023,Q3 2023
1265,2023-07-05,Cobalt Chrome CoCrMo,88.92,241.28,21454.7,Low,Aerospace,Simple,2023-07,2023,Q3 2023
1266,2023-07-05,Titanium Ti-6Al-4V,8.1,113.87,922.35,Medium,Automotive,Simple,2023-07,2023,Q3 2023
1267,2023-07-22,Titanium Ti-6Al-4V,7.59,118.4,898.68,Low,Medical,Complex,2023-07,2023,Q3 2023
1268,2023-07-16,Stainless Steel 17-4 PH,35.69,26.9,959.96,Medium,Medical,Medium,2023-07,2023,Q3 2023
1269,2023-07-31,Cobalt Chrome CoCrMo,7.62,173.54,1322.36,Medium,Aerospace,Simple,2023-07,2023,Q3 2023
1270,2023-07-18,Hastelloy X,30.95,222.06,6872.73,Medium,Medical,Simple,2023-07,2023,Q3 2023
1271,2023-07-06,Aluminum AlSi10Mg,6.83,35.13,239.94,Medium,Aerospace,Simple,2023-07,2023,Q3 2023
1272,2023-07-09,Titanium Ti-6Al-2Sn-4Zr-2Mo,22.46,173.94,3906.78,Low,Energy,Complex,2023-07,2023,Q3 2023
1273,2023-07-17,Aluminum AlSi10Mg,16.88,45.56,769.08,Medium,Aerospace,Medium,2023-07,2023,Q3 2023
1274,2023-07-28,Aluminum AlSi10Mg,10.0,46.28,462.82,Medium,Medical,Simple,2023-07,2023,Q3 2023
1275,2023-07-20,Titanium Ti-6Al-4V,15.75,111.96,1763.33,Medium,Medical,Simple,2023-07,2023,Q3 2023
1276,2023-07-14,Titanium Ti-6Al-4V,20.53,128.94,2647.05,Low,Medical,Medium,2023-07,2023,Q3 2023
1277,2023-07-31,Titanium Ti-6Al-2Sn-4Zr-2Mo,12.84,171.34,2199.97,Medium,Automotive,Complex,2023-07,2023,Q3 2023
1278,2023-07-07,Aluminum AlSi10Mg,41.22,34.0,1401.67,Medium,Medical,Simple,2023-07,2023,Q3 2023
1279,2023-07-30,Stainless Steel 316L,42.21,33.32,1406.61,Medium,Aerospace,Simple,2023-07,2023,Q3 2023
1280,2023-07-18,Maraging Steel 300,40.17,53.64,2154.82,Low,Aerospace,Medium,2023-07,2023,Q3 2023
1281,2023-07-25,Stainless Steel 17-4 PH,34.43,35.12,1209.2,Medium,Aerospace,Medium,2023-07,2023,Q3 2023
1282,2023-07-24,Inconel 625,6.99,142.47,995.83,High,Automotive,Simple,2023-07,2023,Q3 2023
1283,2023-07-23,Stainless Steel 316L,34.35,31.26,1073.89,Medium,Automotive,Medium,2023-07,2023,Q3 2023
1284,2023-07-07,Inconel 625,5.0,181.8,909.02,Medium,Industrial,Complex,2023-07,2023,Q3 2023
1285,2023-07-23,Inconel 625,5.0,179.41,897.03,High,Industrial,Medium,2023-07,2023,Q3 2023
1286,2023-07-10,Aluminum AlSi10Mg,20.31,29.28,594.67,Medium,Medical,Simple,2023-07,2023,Q3 2023
1287,2023-07-13,Stainless Steel 316L,25.85,34.22,884.57,Medium,Aerospace,Medium,2023-07,2023,Q3 2023
1288,2023-07-22,Inconel 625,86.02,156.9,13496.77,Medium,Aerospace,Simple,2023-07,2023,Q3 2023
1289,2023-07-21,Titanium Ti-6Al-2Sn-4Zr-2Mo,62.47,129.8,8108.33,Low,Automotive,Complex,2023-07,2023,Q3 2023
1290,2023-07-12,Aluminum AlSi10Mg,16.02,27.69,443.53,Medium,Aerospace,Complex,2023-07,2023,Q3 2023
1291,2023-08-15,Titanium Ti-6Al-4V,20.54,129.5,2660.03,High,Industrial,Medium,2023-08,2023,Q3 2023
1292,2023-08-29,Hastelloy X,7.44,202.3,1505.14,Medium,Industrial,Medium,2023-08,2023,Q3 2023
1293,2023-08-17,Aluminum AlSi10Mg,11.8,45.85,541.06,Medium,Automotive,Simple,2023-08,2023,Q3 2023
1294,2023-08-15,Titanium Ti-6Al-4V,20.59,91.65,1887.07,Medium,Medical,Medium,2023-08,2023,Q3 2023
1295,2023-08-04,Titanium Ti-6Al-4V,105.41,136.06,14341.61,Medium,Energy,Medium,2023-08,2023,Q3 2023
1296,2023-08-08,Inconel 625,28.37,184.87,5244.78,Medium,Aerospace,Complex,2023-08,2023,Q3 2023
1297,2023-08-08,Inconel 625,13.01,171.34,2229.19,High,Aerospace,Complex,2023-08,2023,Q3 2023
1298,2023-08-03,Stainless Steel 316L,29.81,34.07,1015.54,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1299,2023-08-11,Titanium Ti-6Al-4V,14.1,125.94,1775.71,Medium,Industrial,Simple,2023-08,2023,Q3 2023
1300,2023-08-01,Inconel 625,8.24,167.47,1379.98,Low,Aerospace,Complex,2023-08,2023,Q3 2023
1301,2023-08-19,Hastelloy X,5.0,148.24,741.21,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1302,2023-08-18,Aluminum AlSi10Mg,27.45,30.11,826.61,Medium,Aerospace,Complex,2023-08,2023,Q3 2023
1303,2023-08-08,Titanium Ti-6Al-4V,23.48,120.38,2826.48,Low,Medical,Medium,2023-08,2023,Q3 2023
1304,2023-08-19,Stainless Steel 316L,28.13,29.99,843.57,Medium,Aerospace,Simple,2023-08,2023,Q3 2023
1305,2023-08-08,Stainless Steel 316L,57.5,19.6,1127.08,Low,Aerospace,Medium,2023-08,2023,Q3 2023
1306,2023-08-01,Aluminum AlSi10Mg,11.8,47.07,555.46,Medium,Aerospace,Simple,2023-08,2023,Q3 2023
1307,2023-08-03,Titanium Ti-6Al-4V,7.37,113.65,837.57,Medium,Medical,Medium,2023-08,2023,Q3 2023
1308,2023-08-23,Cobalt Chrome CoCrMo,15.86,199.5,3164.12,Low,Aerospace,Medium,2023-08,2023,Q3 2023
1309,2023-08-21,Stainless Steel 17-4 PH,61.97,32.84,2034.99,Medium,Energy,Medium,2023-08,2023,Q3 2023
1310,2023-08-02,Aluminum AlSi10Mg,13.04,27.48,358.3,High,Automotive,Complex,2023-08,2023,Q3 2023
1311,2023-08-08,Stainless Steel 17-4 PH,49.52,26.42,1308.33,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1312,2023-08-03,Titanium Ti-6Al-4V,55.39,129.69,7183.53,Medium,Medical,Complex,2023-08,2023,Q3 2023
1313,2023-08-29,Aluminum AlSi10Mg,15.92,30.74,489.35,Low,Industrial,Complex,2023-08,2023,Q3 2023
1314,2023-08-02,Titanium Ti-6Al-4V,36.92,136.08,5024.03,Medium,Medical,Complex,2023-08,2023,Q3 2023
1315,2023-08-28,Aluminum AlSi10Mg,20.95,17.25,361.45,High,Automotive,Simple,2023-08,2023,Q3 2023
1316,2023-08-11,Inconel 625,5.0,168.77,843.84,High,Energy,Complex,2023-08,2023,Q3 2023
1317,2023-08-03,Stainless Steel 17-4 PH,35.07,32.88,1153.26,High,Aerospace,Medium,2023-08,2023,Q3 2023
1318,2023-08-17,Stainless Steel 17-4 PH,13.35,41.1,548.63,Low,Automotive,Simple,2023-08,2023,Q3 2023
1319,2023-08-08,Titanium Ti-6Al-4V,34.92,124.85,4359.68,Low,Aerospace,Medium,2023-08,2023,Q3 2023
1320,2023-08-09,Titanium Ti-6Al-4V,12.71,128.3,1630.7,Medium,Medical,Medium,2023-08,2023,Q3 2023
1321,2023-08-22,Stainless Steel 316L,21.76,19.03,414.07,High,Industrial,Medium,2023-08,2023,Q3 2023
1322,2023-08-16,Hastelloy X,6.87,230.32,1582.31,Medium,Medical,Medium,2023-08,2023,Q3 2023
1323,2023-08-07,Aluminum AlSi10Mg,51.96,30.59,1589.57,High,Automotive,Complex,2023-08,2023,Q3 2023
1324,2023-08-18,Stainless Steel 316L,14.48,15.89,230.15,Medium,Automotive,Simple,2023-08,2023,Q3 2023
1325,2023-08-05,Stainless Steel 316L,53.99,26.8,1446.98,Low,Aerospace,Simple,2023-08,2023,Q3 2023
1326,2023-08-24,Aluminum AlSi10Mg,70.3,41.47,2915.44,High,Aerospace,Simple,2023-08,2023,Q3 2023
1327,2023-08-30,Inconel 625,42.27,176.23,7449.44,Medium,Medical,Complex,2023-08,2023,Q3 2023
1328,2023-08-29,Inconel 625,15.58,206.2,3212.66,Medium,Automotive,Medium,2023-08,2023,Q3 2023
1329,2023-08-19,Inconel 625,31.06,181.12,5625.5,Medium,Aerospace,Complex,2023-08,2023,Q3 2023
1330,2023-08-19,Inconel 625,10.97,188.51,2067.92,Medium,Industrial,Medium,2023-08,2023,Q3 2023
1331,2023-08-16,Inconel 625,6.67,175.49,1170.5,Low,Aerospace,Complex,2023-08,2023,Q3 2023
1332,2023-08-08,Inconel 625,37.67,161.18,6071.63,Medium,Medical,Medium,2023-08,2023,Q3 2023
1333,2023-08-26,Titanium Ti-6Al-4V,22.04,129.78,2860.45,High,Aerospace,Simple,2023-08,2023,Q3 2023
1334,2023-08-16,Maraging Steel 300,71.37,47.43,3385.14,High,Aerospace,Medium,2023-08,2023,Q3 2023
1335,2023-08-26,Aluminum AlSi10Mg,33.53,23.44,785.89,Medium,Energy,Complex,2023-08,2023,Q3 2023
1336,2023-08-14,Titanium Ti-6Al-4V,15.37,128.89,1981.01,High,Medical,Medium,2023-08,2023,Q3 2023
1337,2023-08-07,Inconel 625,31.88,211.85,6753.89,High,Industrial,Medium,2023-08,2023,Q3 2023
1338,2023-08-04,Titanium Ti-6Al-4V,8.39,130.52,1095.08,Medium,Energy,Complex,2023-08,2023,Q3 2023
1339,2023-08-04,Titanium Ti-6Al-4V,27.03,116.46,3147.95,Medium,Energy,Simple,2023-08,2023,Q3 2023
1340,2023-08-22,Cobalt Chrome CoCrMo,9.93,200.38,1989.77,Low,Medical,Medium,2023-08,2023,Q3 2023
1341,2023-08-14,Inconel 625,40.45,146.19,5913.25,High,Aerospace,Complex,2023-08,2023,Q3 2023
1342,2023-08-12,Stainless Steel 316L,27.01,27.43,740.91,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1343,2023-08-14,Titanium Ti-6Al-4V,6.97,141.41,985.62,Medium,Energy,Simple,2023-08,2023,Q3 2023
1344,2023-08-14,Titanium Ti-6Al-4V,12.71,119.79,1522.51,Medium,Aerospace,Simple,2023-08,2023,Q3 2023
1345,2023-08-15,Stainless Steel 316L,46.29,21.73,1005.96,High,Energy,Medium,2023-08,2023,Q3 2023
1346,2023-08-28,Titanium Ti-6Al-4V,5.0,158.24,791.18,Medium,Medical,Simple,2023-08,2023,Q3 2023
1347,2023-08-24,Inconel 625,9.51,182.94,1739.75,Medium,Aerospace,Simple,2023-08,2023,Q3 2023
1348,2023-08-02,Maraging Steel 300,12.76,61.1,779.57,High,Industrial,Simple,2023-08,2023,Q3 2023
1349,2023-08-22,Stainless Steel 316L,46.82,24.38,1141.47,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1350,2023-08-21,Aluminum AlSi10Mg,14.79,30.85,456.33,Medium,Automotive,Complex,2023-08,2023,Q3 2023
1351,2023-08-21,Cobalt Chrome CoCrMo,16.29,187.47,3053.87,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1352,2023-08-04,Inconel 625,79.58,190.87,15189.26,Medium,Automotive,Simple,2023-08,2023,Q3 2023
1353,2023-08-02,Stainless Steel 316L,18.02,27.17,489.65,Low,Medical,Simple,2023-08,2023,Q3 2023
1354,2023-08-13,Stainless Steel 316L,27.52,21.72,597.78,Medium,Medical,Medium,2023-08,2023,Q3 2023
1355,2023-08-24,Stainless Steel 17-4 PH,6.97,31.72,221.09,Medium,Medical,Medium,2023-08,2023,Q3 2023
1356,2023-08-11,Stainless Steel 316L,27.68,21.71,601.02,Medium,Automotive,Medium,2023-08,2023,Q3 2023
1357,2023-08-26,Cobalt Chrome CoCrMo,16.89,194.06,3277.64,Low,Automotive,Simple,2023-08,2023,Q3 2023
1358,2023-08-28,Inconel 625,16.92,155.31,2627.84,Low,Energy,Medium,2023-08,2023,Q3 2023
1359,2023-08-04,Inconel 625,32.47,212.48,6899.15,Low,Aerospace,Medium,2023-08,2023,Q3 2023
1360,2023-08-08,Stainless Steel 316L,65.79,28.65,1884.58,Low,Medical,Simple,2023-08,2023,Q3 2023
1361,2023-08-07,Stainless Steel 316L,22.3,23.98,534.66,Medium,Industrial,Complex,2023-08,2023,Q3 2023
1362,2023-08-07,Inconel 625,27.02,182.72,4937.05,Low,Industrial,Medium,2023-08,2023,Q3 2023
1363,2023-08-18,Stainless Steel 316L,18.2,33.52,610.07,Medium,Industrial,Medium,2023-08,2023,Q3 2023
1364,2023-08-15,Hastelloy X,7.91,177.87,1406.97,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1365,2023-08-05,Titanium Ti-6Al-4V,15.6,116.14,1811.72,High,Automotive,Complex,2023-08,2023,Q3 2023
1366,2023-08-14,Stainless Steel 17-4 PH,9.91,26.05,258.11,Low,Aerospace,Simple,2023-08,2023,Q3 2023
1367,2023-08-06,Stainless Steel 316L,32.71,26.63,871.0,High,Medical,Medium,2023-08,2023,Q3 2023
1368,2023-08-09,Inconel 625,18.41,199.47,3672.29,Medium,Medical,Medium,2023-08,2023,Q3 2023
1369,2023-08-15,Stainless Steel 316L,14.95,25.08,374.92,Medium,Medical,Medium,2023-08,2023,Q3 2023
1370,2023-08-08,Titanium Ti-6Al-4V,39.01,111.13,4335.21,Medium,Medical,Medium,2023-08,2023,Q3 2023
1371,2023-08-28,Stainless Steel 17-4 PH,51.46,28.95,1489.68,High,Medical,Medium,2023-08,2023,Q3 2023
1372,2023-08-30,Stainless Steel 17-4 PH,25.63,32.5,832.85,Medium,Medical,Medium,2023-08,2023,Q3 2023
1373,2023-08-03,Stainless Steel 316L,25.06,29.19,731.48,Low,Energy,Medium,2023-08,2023,Q3 2023
1374,2023-08-15,Cobalt Chrome CoCrMo,10.16,189.69,1927.23,Low,Automotive,Medium,2023-08,2023,Q3 2023
1375,2023-08-26,Stainless Steel 17-4 PH,17.39,37.74,656.38,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1376,2023-08-28,Stainless Steel 316L,17.43,21.79,379.88,Medium,Automotive,Medium,2023-08,2023,Q3 2023
1377,2023-08-28,Stainless Steel 316L,56.74,24.15,1370.52,Low,Medical,Simple,2023-08,2023,Q3 2023
1378,2023-08-18,Stainless Steel 316L,17.64,23.64,416.97,High,Medical,Complex,2023-08,2023,Q3 2023
1379,2023-08-04,Titanium Ti-6Al-4V,38.52,136.26,5248.85,High,Medical,Complex,2023-08,2023,Q3 2023
1380,2023-08-02,Inconel 625,9.99,163.97,1638.05,Low,Aerospace,Medium,2023-08,2023,Q3 2023
1381,2023-08-21,Inconel 625,90.3,192.28,17362.47,Medium,Aerospace,Complex,2023-08,2023,Q3 2023
1382,2023-08-18,Stainless Steel 316L,31.33,24.05,753.45,Medium,Industrial,Complex,2023-08,2023,Q3 2023
1383,2023-08-27,Aluminum AlSi10Mg,20.84,30.54,636.52,Low,Aerospace,Medium,2023-08,2023,Q3 2023
1384,2023-08-01,Aluminum AlSi10Mg,7.59,35.82,271.9,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1385,2023-08-03,Titanium Ti-6Al-2Sn-4Zr-2Mo,32.07,139.53,4474.68,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1386,2023-08-30,Inconel 625,11.97,156.19,1869.62,Medium,Aerospace,Simple,2023-08,2023,Q3 2023
1387,2023-08-25,Aluminum AlSi10Mg,5.32,44.47,236.59,Medium,Energy,Medium,2023-08,2023,Q3 2023
1388,2023-08-28,Stainless Steel 316L,37.53,22.79,855.34,Low,Medical,Medium,2023-08,2023,Q3 2023
1389,2023-08-08,Stainless Steel 17-4 PH,26.02,28.04,729.6,Low,Aerospace,Medium,2023-08,2023,Q3 2023
1390,2023-08-06,Inconel 625,16.96,201.98,3425.58,Medium,Aerospace,Complex,2023-08,2023,Q3 2023
1391,2023-08-14,Stainless Steel 316L,40.49,35.41,1433.88,Medium,Aerospace,Simple,2023-08,2023,Q3 2023
1392,2023-08-16,Inconel 625,12.94,129.36,1673.98,High,Aerospace,Complex,2023-08,2023,Q3 2023
1393,2023-08-16,Stainless Steel 17-4 PH,10.36,34.52,357.63,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1394,2023-08-07,Stainless Steel 17-4 PH,75.34,27.88,2100.32,Medium,Medical,Medium,2023-08,2023,Q3 2023
1395,2023-08-28,Aluminum AlSi10Mg,18.78,38.25,718.39,Low,Medical,Medium,2023-08,2023,Q3 2023
1396,2023-08-13,Titanium Ti-6Al-4V,15.17,131.2,1990.38,Medium,Medical,Medium,2023-08,2023,Q3 2023
1397,2023-08-29,Titanium Ti-6Al-4V,18.53,99.78,1848.87,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1398,2023-08-02,Aluminum AlSi10Mg,14.13,44.0,621.71,High,Aerospace,Complex,2023-08,2023,Q3 2023
1399,2023-08-06,Stainless Steel 316L,27.9,26.1,728.27,Medium,Medical,Simple,2023-08,2023,Q3 2023
1400,2023-08-13,Stainless Steel 316L,39.43,23.4,922.59,Low,Aerospace,Medium,2023-08,2023,Q3 2023
1401,2023-08-01,Stainless Steel 316L,38.78,26.49,1027.37,Medium,Medical,Medium,2023-08,2023,Q3 2023
1402,2023-08-13,Inconel 625,11.58,198.77,2301.79,Medium,Automotive,Simple,2023-08,2023,Q3 2023
1403,2023-08-09,Inconel 625,19.22,170.25,3272.15,Medium,Medical,Medium,2023-08,2023,Q3 2023
1404,2023-08-30,Titanium Ti-6Al-4V,28.86,140.18,4045.51,Medium,Aerospace,Simple,2023-08,2023,Q3 2023
1405,2023-08-26,Inconel 625,12.78,214.22,2737.74,High,Medical,Medium,2023-08,2023,Q3 2023
1406,2023-08-26,Inconel 625,48.04,217.97,10471.5,Medium,Medical,Simple,2023-08,2023,Q3 2023
1407,2023-08-15,Titanium Ti-6Al-4V,20.28,113.49,2301.62,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1408,2023-08-10,Cobalt Chrome CoCrMo,13.9,208.46,2897.58,Low,Energy,Medium,2023-08,2023,Q3 2023
1409,2023-08-14,Titanium Ti-6Al-4V,33.52,119.73,4013.4,High,Energy,Complex,2023-08,2023,Q3 2023
1410,2023-08-23,Stainless Steel 316L,30.62,20.09,615.26,High,Aerospace,Simple,2023-08,2023,Q3 2023
1411,2023-08-31,Stainless Steel 17-4 PH,26.74,30.18,806.88,Low,Medical,Medium,2023-08,2023,Q3 2023
1412,2023-08-24,Inconel 625,5.0,129.87,649.34,Low,Industrial,Simple,2023-08,2023,Q3 2023
1413,2023-08-26,Cobalt Chrome CoCrMo,13.09,190.97,2499.86,High,Automotive,Simple,2023-08,2023,Q3 2023
1414,2023-08-18,Titanium Ti-6Al-4V,5.0,130.26,651.31,Medium,Aerospace,Complex,2023-08,2023,Q3 2023
1415,2023-08-22,Inconel 625,5.0,157.94,789.68,Medium,Industrial,Simple,2023-08,2023,Q3 2023
1416,2023-08-23,Inconel 625,5.22,169.1,882.68,Medium,Medical,Medium,2023-08,2023,Q3 2023
1417,2023-08-16,Stainless Steel 316L,15.12,21.84,330.26,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1418,2023-08-05,Titanium Ti-6Al-4V,33.35,106.34,3546.45,Low,Industrial,Medium,2023-08,2023,Q3 2023
1419,2023-08-07,Stainless Steel 316L,10.49,20.83,218.5,Medium,Aerospace,Complex,2023-08,2023,Q3 2023
1420,2023-08-10,Titanium Ti-6Al-4V,25.76,136.38,3513.07,Medium,Industrial,Medium,2023-08,2023,Q3 2023
1421,2023-08-07,Stainless Steel 17-4 PH,15.96,33.88,540.65,Medium,Aerospace,Medium,2023-08,2023,Q3 2023
1422,2023-08-31,Hastelloy X,57.89,233.25,13502.98,Medium,Aerospace,Simple,2023-08,2023,Q3 2023
1423,2023-09-02,Titanium Ti-6Al-4V,149.02,138.6,20654.03,Low,Aerospace,Simple,2023-09,2023,Q3 2023
1424,2023-09-19,Stainless Steel 17-4 PH,49.07,24.15,1184.97,Low,Automotive,Medium,2023-09,2023,Q3 2023
1425,2023-09-24,Titanium Ti-6Al-4V,51.16,120.04,6141.12,Medium,Automotive,Medium,2023-09,2023,Q3 2023
1426,2023-09-18,Titanium Ti-6Al-4V,26.96,104.45,2816.09,Low,Aerospace,Medium,2023-09,2023,Q3 2023
1427,2023-09-02,Titanium Ti-6Al-4V,9.29,97.52,906.0,Medium,Aerospace,Medium,2023-09,2023,Q3 2023
1428,2023-09-24,Inconel 625,40.75,177.31,7225.48,High,Medical,Medium,2023-09,2023,Q3 2023
1429,2023-09-11,Stainless Steel 316L,33.41,22.44,749.67,Medium,Automotive,Medium,2023-09,2023,Q3 2023
1430,2023-09-02,Inconel 625,14.53,191.33,2780.0,Medium,Energy,Medium,2023-09,2023,Q3 2023
1431,2023-09-02,Inconel 625,10.73,226.42,2429.49,Low,Aerospace,Complex,2023-09,2023,Q3 2023
1432,2023-09-19,Stainless Steel 316L,47.7,20.83,993.49,Medium,Medical,Complex,2023-09,2023,Q3 2023
1433,2023-09-16,Titanium Ti-6Al-4V,17.08,100.55,1717.35,High,Aerospace,Medium,2023-09,2023,Q3 2023
1434,2023-09-17,Hastelloy X,88.01,198.06,17431.28,Medium,Aerospace,Medium,2023-09,2023,Q3 2023
1435,2023-09-30,Stainless Steel 316L,8.09,27.27,220.58,High,Medical,Medium,2023-09,2023,Q3 2023
1436,2023-09-28,Aluminum AlSi10Mg,6.94,35.26,244.69,Medium,Medical,Simple,2023-09,2023,Q3 2023
1437,2023-09-17,Cobalt Chrome CoCrMo,22.39,164.18,3675.91,Medium,Aerospace,Simple,2023-09,2023,Q3 2023
1438,2023-09-06,Maraging Steel 300,12.39,46.08,570.98,Medium,Medical,Medium,2023-09,2023,Q3 2023
1439,2023-09-02,Inconel 625,44.56,153.14,6823.81,Medium,Aerospace,Medium,2023-09,2023,Q3 2023
1440,2023-09-17,Cobalt Chrome CoCrMo,54.03,198.99,10751.63,High,Aerospace,Simple,2023-09,2023,Q3 2023
1441,2023-09-03,Titanium Ti-6Al-4V,18.49,97.87,1809.59,High,Aerospace,Medium,2023-09,2023,Q3 2023
1442,2023-09-28,Inconel 625,12.71,161.46,2052.14,Medium,Aerospace,Complex,2023-09,2023,Q3 2023
